mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2016-11-21,South America,Argentina,Chile,South America,43,36
2016-11-21,South America,Chile,Syria,Asia,8,7
2016-11-21,South America,Colombia,United States,North America,0,0
2016-11-21,South America,Brazil,Venezuela,South America,2,2
2016-11-21,South America,Argentina,Peru,South America,3,3
2016-11-21,South America,Venezuela,Cuba,North America,53,36
2016-11-21,South America,Venezuela,Syria,Asia,32,26
2016-11-21,South America,Brazil,Colombia,South America,32,14
2016-11-21,South America,Brazil,Chile,South America,15,9
2016-11-21,South America,Colombia,Turkey,Asia,35,23
2016-11-21,South America,Venezuela,Venezuela,South America,7,5
2016-11-21,South America,Brazil,Cuba,North America,0,0
2016-11-21,South America,Brazil,Cuba,North America,2,2
2016-11-21,South America,Brazil,Brazil,South America,2,1
2016-11-21,South America,Brazil,Colombia,South America,10,5
2016-11-21,South America,Argentina,Argentina,South America,7,6
2016-11-21,South America,Ecuador,Peru,South America,7,4
2016-11-21,South America,Bolivia,Cuba,North America,0,0
2016-11-21,South America,Venezuela,United States,North America,10,6
2016-11-21,South America,Uruguay,Syria,Asia,0,0
2016-11-21,South America,Chile,Peru,South America,0,0
2016-11-21,South America,Guyana,Cuba,North America,3,2
2016-11-21,South America,Venezuela,Syria,Asia,45,30
2016-11-21,South America,Argentina,Turkey,Asia,8,6
2016-11-21,South America,Venezuela,Cuba,North America,0,0
2016-11-21,South America,Argentina,United States,North America,1,1
2016-11-21,South America,Chile,Peru,South America,1,1
2016-11-21,South America,Peru,Brazil,South America,1,1
2016-11-21,South America,Argentina,Colombia,South America,0,0
2016-11-21,South America,Brazil,Turkey,Asia,28,16
2016-11-21,South America,Brazil,Brazil,South America,3,2
2016-11-21,South America,Venezuela,Peru,South America,1,1
2016-11-21,South America,Argentina,Cuba,North America,5,5
2016-11-21,South America,Venezuela,Peru,South America,2,2
2016-11-21,South America,Colombia,Colombia,South America,517,346
2016-11-21,South America,Ecuador,Argentina,South America,4,4
2016-11-21,South America,Paraguay,Brazil,South America,20,16
2016-11-21,South America,Brazil,Brazil,South America,17,15
2016-11-21,South America,Uruguay,Colombia,South America,2,1
2016-11-21,South America,Chile,Chile,South America,1,1
2016-11-21,South America,Venezuela,Argentina,South America,9,3
2016-11-21,South America,Argentina,Argentina,South America,0,0
2016-11-21,South America,Colombia,Peru,South America,3,3
2016-11-21,South America,Uruguay,Colombia,South America,4,2
2016-11-21,South America,Paraguay,United States,North America,12,10
2016-11-21,South America,Argentina,Argentina,South America,169,103
2016-11-21,South America,Peru,United States,North America,19,16
2016-11-21,South America,Chile,Peru,South America,0,0
2016-11-21,South America,Chile,Chile,South America,0,0
2016-11-21,South America,Bolivia,Argentina,South America,4,4
2016-11-21,South America,Venezuela,Colombia,South America,11,6
2016-11-21,South America,Uruguay,United States,North America,11,10
2016-11-21,South America,Peru,Syria,Asia,9,8
2016-11-21,South America,Brazil,Brazil,South America,5,4
2016-11-21,South America,Argentina,Cuba,North America,0,0
2016-11-21,South America,Uruguay,Cuba,North America,2,2
2016-11-21,South America,Venezuela,Brazil,South America,17,13
2016-11-21,South America,Brazil,Colombia,South America,5,3
2016-11-21,South America,Guyana,United States,North America,0,0
2016-11-21,South America,Venezuela,Syria,Asia,40,29
2016-11-21,South America,Chile,Cuba,North America,7,6
2016-11-21,South America,Colombia,Cuba,North America,4,4
2016-11-21,South America,Uruguay,United States,North America,8,6
2016-11-21,South America,Argentina,Colombia,South America,20,14
2016-11-21,South America,Chile,Chile,South America,23,22
2016-11-21,South America,Venezuela,Syria,Asia,25,20
2016-11-21,South America,Brazil,Colombia,South America,20,7
2016-11-21,South America,Venezuela,Brazil,South America,6,2
2016-11-21,South America,Colombia,Argentina,South America,12,10
2016-11-21,South America,Bolivia,Colombia,South America,11,7
2016-11-21,South America,Venezuela,Chile,South America,10,8
2016-11-21,South America,Brazil,Brazil,South America,1275,811
2016-11-21,South America,Venezuela,Peru,South America,30,21
2016-11-21,South America,Bolivia,Cuba,North America,5,4
2016-11-21,South America,Argentina,Cuba,North America,13,5
2016-11-21,South America,Peru,United States,North America,35,32
2016-11-21,South America,Peru,Cuba,North America,4,3
2016-11-21,South America,Venezuela,Venezuela,South America,4,4
2016-11-21,South America,Peru,Colombia,South America,6,4
2016-11-21,South America,Bolivia,Syria,Asia,6,5
2016-11-21,South America,Colombia,United States,North America,5,5
2016-11-21,South America,Venezuela,United States,North America,6,4
2016-11-21,South America,Argentina,United States,North America,0,0
2016-11-21,South America,Brazil,Cuba,North America,0,0
2016-11-21,South America,Brazil,Syria,Asia,6,2
2016-11-21,South America,Colombia,Argentina,South America,5,5
2016-11-21,South America,Colombia,Cuba,North America,6,6
2016-11-21,South America,Chile,Cuba,North America,5,4
2016-11-21,South America,Colombia,Colombia,South America,9,8
2016-11-21,South America,Brazil,Argentina,South America,1,1
2016-11-21,South America,Bolivia,Venezuela,South America,1,1
2016-11-21,South America,Brazil,United States,North America,3,2
2016-11-21,South America,Colombia,United States,North America,2,1
2016-11-21,South America,Guyana,Colombia,South America,4,3
2016-11-21,South America,Colombia,Venezuela,South America,47,24
2016-11-21,South America,Venezuela,Syria,Asia,5,2
2016-11-21,South America,Colombia,Syria,Asia,8,8
2016-11-21,South America,Ecuador,Syria,Asia,8,8
2016-11-21,South America,Colombia,Colombia,South America,6,6
2016-11-21,South America,Brazil,Brazil,South America,18,11
2016-11-21,South America,Argentina,Turkey,Asia,15,10
2016-11-21,South America,Chile,Chile,South America,5,5
2016-11-21,South America,Colombia,United States,North America,2,2
2016-11-21,South America,Ecuador,United States,North America,18,18
2016-11-21,South America,Argentina,Syria,Asia,3,3
2016-11-21,South America,Venezuela,United States,North America,83,41
2016-11-21,South America,Ecuador,Brazil,South America,1,1
2016-11-21,South America,Uruguay,Brazil,South America,6,6
2016-11-21,South America,Peru,Colombia,South America,9,5
2016-11-21,South America,Argentina,Colombia,South America,0,0
2016-11-21,South America,Bolivia,Syria,Asia,4,3
2016-11-21,South America,Brazil,Syria,Asia,5,4
2016-11-21,South America,Venezuela,Cuba,North America,0,0
2016-11-21,South America,Venezuela,Colombia,South America,5,5
2016-11-21,South America,Venezuela,Cuba,North America,4,4
2016-11-21,South America,Brazil,Brazil,South America,5,2
2016-11-21,South America,Peru,Peru,South America,4,4
2016-11-21,South America,Venezuela,United States,North America,161,113
2016-11-21,South America,Venezuela,Venezuela,South America,8,7
2016-11-21,South America,Peru,Cuba,North America,15,14
2016-11-21,South America,Uruguay,Cuba,North America,3,3
2016-11-21,South America,Venezuela,Peru,South America,20,11
2016-11-21,South America,Venezuela,Turkey,Asia,38,22
2016-11-21,South America,Chile,United States,North America,28,27
2016-11-21,South America,Colombia,United States,North America,29,23
2016-11-21,South America,Venezuela,Argentina,South America,7,6
2016-11-21,South America,Paraguay,Brazil,South America,12,9
2016-11-21,South America,Bolivia,Colombia,South America,10,8
2016-11-21,South America,Brazil,Brazil,South America,31,9
2016-11-21,South America,Chile,Argentina,South America,6,6
2016-11-21,South America,Venezuela,Cuba,North America,9,7
2016-11-21,South America,Venezuela,Turkey,Asia,2,2
2016-11-21,South America,Colombia,Brazil,South America,12,10
2016-11-21,South America,Ecuador,Venezuela,South America,1,1
2016-11-21,South America,Uruguay,Cuba,North America,4,4
2016-11-21,South America,Colombia,Colombia,South America,164,112
2016-11-21,South America,Argentina,Argentina,South America,6,6
2016-11-21,South America,Argentina,United States,North America,2,2
2016-11-21,South America,Argentina,Cuba,North America,27,22
2016-11-21,South America,Brazil,Brazil,South America,10,9
2016-11-21,South America,Venezuela,Venezuela,South America,3,2
2016-11-21,South America,Venezuela,United States,North America,6,4
2016-11-21,South America,Argentina,Argentina,South America,8,5
2016-11-21,South America,Paraguay,Syria,Asia,4,3
2016-11-21,South America,Paraguay,Turkey,Asia,5,4
2016-11-21,South America,Bolivia,Venezuela,South America,1,1
2016-11-21,South America,Venezuela,Colombia,South America,11,6
2016-11-21,South America,Brazil,Turkey,Asia,2,2
2016-11-21,South America,Colombia,Peru,South America,3,3
2016-11-21,South America,Brazil,Brazil,South America,352,219
2016-11-21,South America,Venezuela,Colombia,South America,6,4
2016-11-21,South America,Venezuela,Venezuela,South America,7,4
2016-11-21,South America,Argentina,Chile,South America,3,3
2016-11-21,South America,Brazil,Brazil,South America,0,0
2016-11-21,South America,Venezuela,Venezuela,South America,529,337
2016-11-21,South America,Guyana,United States,North America,5,3
2016-11-21,South America,Chile,United States,North America,2,2
2016-11-21,South America,Uruguay,Argentina,South America,4,3
2016-11-21,South America,Peru,Chile,South America,15,13
2016-11-21,South America,Venezuela,United States,North America,5,4
2016-11-21,South America,Paraguay,United States,North America,4,3
2016-11-21,South America,Peru,Cuba,North America,2,2
2016-11-21,South America,Argentina,Cuba,North America,0,0
2016-11-21,South America,Argentina,Peru,South America,7,6
2016-11-21,South America,Chile,Peru,South America,4,3
2016-11-21,South America,Bolivia,Brazil,South America,5,4
2016-11-21,South America,Venezuela,Colombia,South America,73,29
2016-11-21,South America,Brazil,Turkey,Asia,4,1
2016-11-21,South America,Venezuela,Venezuela,South America,0,0
2016-11-21,South America,Paraguay,Colombia,South America,4,3
2016-11-21,South America,Argentina,Argentina,South America,1,1
2016-11-21,South America,Venezuela,Cuba,North America,0,0
2016-11-21,South America,Uruguay,Colombia,South America,3,3
2016-11-21,South America,Peru,Syria,Asia,12,12
2016-11-21,South America,Paraguay,Colombia,South America,2,2
2016-11-21,South America,Bolivia,Venezuela,South America,0,0
2016-11-21,South America,Colombia,Venezuela,South America,7,6
2016-11-21,South America,Argentina,Peru,South America,0,0
2016-11-21,South America,Venezuela,Chile,South America,6,4
2016-11-21,South America,Venezuela,Venezuela,South America,3,3
2016-11-21,South America,Chile,United States,North America,9,9
2016-11-21,South America,Peru,Brazil,South America,11,7
2016-11-21,South America,Ecuador,Colombia,South America,7,6
2016-11-21,South America,Guyana,Cuba,North America,8,5
2016-11-21,South America,Brazil,Syria,Asia,81,46
2016-11-21,South America,Argentina,Venezuela,South America,19,16
2016-11-21,South America,Colombia,Colombia,South America,5,5
2016-11-21,South America,Argentina,Venezuela,South America,3,2
2016-11-21,South America,Colombia,Venezuela,South America,9,6
2016-11-21,South America,Brazil,Turkey,Asia,0,0
2016-11-21,South America,Venezuela,Colombia,South America,188,111
2016-11-21,South America,Peru,Colombia,South America,0,0
2016-11-21,South America,Brazil,Colombia,South America,5,3
2016-11-21,South America,Uruguay,United States,North America,10,8
2016-11-21,South America,Peru,Turkey,Asia,6,6
2016-11-21,South America,Ecuador,Syria,Asia,7,7
2016-11-21,South America,Peru,United States,North America,0,0
2016-11-21,South America,Venezuela,Cuba,North America,65,42
2016-11-21,South America,Venezuela,United States,North America,1,1
2016-11-21,South America,Venezuela,Peru,South America,10,6
2016-11-21,South America,Ecuador,Syria,Asia,5,5
2016-11-21,South America,Colombia,Turkey,Asia,23,18
2016-11-21,South America,Argentina,Argentina,South America,33,6
2016-11-21,South America,Venezuela,Venezuela,South America,225,129
2016-11-21,South America,Argentina,Argentina,South America,7,5
2016-11-21,South America,Venezuela,Colombia,South America,74,48
2016-11-21,South America,Ecuador,Chile,South America,7,3
2016-11-21,South America,Colombia,Brazil,South America,3,3
2016-11-21,South America,Colombia,Cuba,North America,24,15
2016-11-21,South America,Colombia,United States,North America,6,3
2016-11-21,South America,Ecuador,Turkey,Asia,15,13
2016-11-21,South America,Colombia,United States,North America,95,76
2016-11-21,South America,Guyana,Colombia,South America,4,3
2016-11-21,South America,Colombia,Argentina,South America,6,3
2016-11-21,South America,Uruguay,Argentina,South America,3,3
2016-11-21,South America,Argentina,Argentina,South America,0,0
2016-11-21,South America,Brazil,United States,North America,0,0
2016-11-21,South America,Peru,Peru,South America,13,6
2016-11-21,South America,Brazil,Syria,Asia,36,19
2016-11-21,South America,Ecuador,Cuba,North America,4,2
2016-11-21,South America,Argentina,United States,North America,41,32
2016-11-21,South America,Venezuela,United States,North America,3,3
